transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,transaction_type,merchant_category,location,status,scenario_id,ground_truth_pattern
TXN-BF559A6BD515,2026-07-16 15:56:47,ACC-A-001,ACC-0155,88.45,INR,NEFT,transfer,utilities,Chennai,completed,,
TXN-D18A057367EC,2026-07-16 15:59:21,ACC-0339,ACC-0315,20895.66,INR,NEFT,transfer,restaurant,Hyderabad,completed,,
TXN-DA24276B96EE,2026-07-16 16:05:09,ACC-0462,ACC-0379,25214.03,INR,CASH,transfer,rent,Hyderabad,completed,,
TXN-D03020066A4B,2026-07-16 16:07:49,ACC-0384,ACC-0186,21422.45,INR,NEFT,transfer,restaurant,Delhi,completed,,
TXN-AD62A84B5C90,2026-07-16 16:26:35,ACC-0504,ACC-0230,21053.95,INR,RTGS,transfer,shopping,Chennai,completed,,
TXN-48DD12085C9A,2026-07-16 16:31:15,ACC-0308,ACC-0581,24469.6,INR,IMPS,transfer,restaurant,Kolkata,completed,,
TXN-B02F3405FB0B,2026-07-16 16:43:36,ACC-0147,ACC-0337,11545.23,INR,IMPS,transfer,subscription,Kolkata,completed,,
TXN-A95B42E167D7,2026-07-16 16:44:08,ACC-0331,ACC-0550,53720.94,INR,RTGS,transfer,rent,Mumbai,completed,,
TXN-E82075B88AD5,2026-07-16 17:25:45,ACC-0372,ACC-0206,21693.35,INR,UPI,transfer,subscription,Chennai,completed,,
TXN-7D53253870A6,2026-07-16 17:26:43,ACC-0310,ACC-0374,23043.39,INR,IMPS,transfer,subscription,Ahmedabad,completed,,
TXN-8043EB0C44DB,2026-07-16 17:56:04,ACC-0125,ACC-0510,20574.35,INR,UPI,transfer,groceries,Kolkata,completed,,
TXN-71D8B95D73B1,2026-07-16 17:59:03,ACC-0196,ACC-0143,20279.21,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-BEFE5AF580B7,2026-07-16 18:01:57,ACC-E-001,ACC-0345,11624.93,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-CD29B85C2431,2026-07-16 18:14:53,ACC-0548,ACC-0262,17497.75,INR,UPI,transfer,utilities,Kolkata,completed,,
TXN-85F274B95D9C,2026-07-16 18:15:34,ACC-0267,ACC-0428,17348.4,INR,NEFT,transfer,restaurant,Chennai,completed,,
TXN-77D29071CA59,2026-07-16 18:34:47,ACC-0110,ACC-0101,6163.77,INR,UPI,transfer,restaurant,Pune,completed,,
TXN-B5D26B6B059B,2026-07-16 18:42:38,ACC-0435,ACC-0234,30275.08,INR,NEFT,transfer,shopping,Chennai,completed,,
TXN-7A35DB863097,2026-07-16 18:43:49,ACC-0269,ACC-0524,72001.89,INR,NEFT,transfer,medical,Chennai,completed,,
TXN-93268141BF7C,2026-07-16 19:12:41,ACC-0184,ACC-0559,21828.59,INR,NEFT,transfer,rent,Ahmedabad,completed,,
TXN-72F08793AD2F,2026-07-16 19:15:09,ACC-0492,ACC-0576,75548.9,INR,IMPS,transfer,fuel,Chennai,completed,,
TXN-B49944C1AE09,2026-07-16 19:20:34,ACC-0234,ACC-0245,12730.96,INR,NEFT,transfer,shopping,Chennai,completed,,
TXN-EB51B957FC88,2026-07-16 19:51:57,ACC-0326,ACC-0450,26943.86,INR,IMPS,transfer,rent,Ahmedabad,completed,,
TXN-86D098F295E8,2026-07-16 20:42:49,ACC-0160,ACC-0171,8894.82,INR,IMPS,transfer,utilities,Bangalore,completed,,
TXN-E547FC02133A,2026-07-16 20:47:37,ACC-0258,ACC-0125,27203.76,INR,NEFT,transfer,rent,Pune,completed,,
TXN-A31EAF4611DE,2026-07-16 20:49:26,ACC-0187,ACC-0328,18152.25,INR,IMPS,transfer,,Kolkata,completed,,
TXN-00CCE8823B0A,2026-07-16 21:10:46,ACC-0412,ACC-0258,19296.58,INR,IMPS,transfer,restaurant,Mumbai,completed,,
TXN-50617D5C97D1,2026-07-16 21:17:42,ACC-0217,ACC-0382,11638.79,INR,UPI,transfer,rent,Pune,completed,,
TXN-8B7A74CB30D4,2026-07-16 21:24:18,ACC-0488,ACC-0573,22341.2,INR,IMPS,transfer,medical,Pune,completed,,
TXN-BDB7E0046BC5,2026-07-16 21:30:26,ACC-0457,ACC-0249,21508.85,INR,RTGS,transfer,utilities,Chennai,completed,,
TXN-72540D2B9DF1,2026-07-16 21:46:44,ACC-0119,ACC-0161,12612.38,INR,NEFT,transfer,groceries,Delhi,completed,,
TXN-CF79F9BE97B2,2026-07-16 21:50:06,ACC-0304,ACC-0190,19897.7,INR,NEFT,transfer,rent,Delhi,completed,,
TXN-5C620A9BA97F,2026-07-16 21:50:16,ACC-0181,ACC-0215,19755.98,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-F8E07245685E,2026-07-16 21:51:48,ACC-0174,ACC-0497,15509.11,INR,NEFT,transfer,utilities,Delhi,completed,,
TXN-EA4068A38239,2026-07-16 21:55:27,ACC-0464,ACC-0385,8877.11,INR,IMPS,transfer,shopping,Pune,completed,,
TXN-7AE86EB2D041,2026-07-16 21:59:14,ACC-0155,ACC-0578,8527.38,INR,UPI,transfer,,Hyderabad,completed,,
TXN-0E1A3D7A1AF0,2026-07-16 22:02:45,ACC-0316,ACC-0461,3134.35,INR,UPI,transfer,restaurant,Kolkata,completed,,
TXN-0756C91A1BBC,2026-07-16 22:05:21,ACC-0437,ACC-0273,21760.06,INR,UPI,transfer,fuel,Pune,completed,,
TXN-6EEC8A947154,2026-07-16 22:05:52,ACC-0583,ACC-0522,16159.81,INR,UPI,transfer,rent,Bangalore,completed,,
TXN-C43D7F9A0DED,2026-07-16 22:08:06,ACC-0217,ACC-0172,15618.92,INR,IMPS,transfer,subscription,Ahmedabad,completed,,
TXN-4D2FDB69170D,2026-07-16 22:15:10,ACC-0319,ACC-0501,17462.86,INR,UPI,transfer,fuel,Ahmedabad,completed,,
TXN-3751391BE0EE,2026-07-16 22:27:06,ACC-0590,ACC-0571,22059.53,INR,NEFT,transfer,,Kolkata,completed,,
TXN-C996E313D315,2026-07-16 23:10:29,ACC-0479,ACC-0579,10352.07,INR,RTGS,transfer,groceries,Ahmedabad,completed,,
TXN-04DAD01FAF06,2026-07-16 23:11:48,ACC-0302,ACC-0553,10732.59,INR,IMPS,transfer,,Kolkata,completed,,
TXN-BE3D14F50CE3,2026-07-16 23:15:36,ACC-0326,ACC-0344,24057.48,INR,UPI,transfer,utilities,Pune,completed,,
TXN-5B781F25D857,2026-07-16 23:20:29,ACC-0435,ACC-0540,102091.1,INR,IMPS,transfer,restaurant,Bangalore,completed,,
TXN-FDE7FA6BBBB3,2026-07-16 23:22:50,ACC-0155,ACC-0565,20131.54,INR,IMPS,transfer,subscription,Bangalore,completed,,
TXN-BC43A21846E5,2026-07-16 23:38:46,ACC-0306,ACC-0337,13912.31,INR,UPI,transfer,restaurant,Delhi,completed,,
TXN-3DD60B409421,2026-07-16 23:48:10,ACC-0308,ACC-F-001,22311.91,INR,NEFT,transfer,rent,Kolkata,completed,,
TXN-C82392416DE7,2026-07-16 23:54:17,ACC-0436,ACC-0437,42689.64,INR,UPI,transfer,fuel,Chennai,completed,,
TXN-3C5C578E3F4D,2026-07-16 23:54:24,ACC-0289,ACC-0297,18922.37,INR,NEFT,transfer,,Chennai,completed,,
TXN-817AB6F1BD69,2026-07-16 23:58:28,ACC-0252,ACC-0190,22781.61,INR,CASH,transfer,,Pune,completed,,
TXN-BC61E928BA1B,2026-07-17 00:19:58,ACC-0534,ACC-0238,12277.25,INR,UPI,transfer,,Kolkata,completed,,
TXN-5B326C0A26F0,2026-07-17 00:28:27,ACC-0432,ACC-0250,20085.25,INR,NEFT,transfer,restaurant,Mumbai,completed,,
TXN-04E769EACB5F,2026-07-17 00:37:18,ACC-0158,ACC-0575,13754.03,INR,IMPS,transfer,medical,Mumbai,completed,,
TXN-337AC3E3C611,2026-07-17 00:41:22,ACC-0410,ACC-0162,8205.66,INR,UPI,transfer,shopping,Pune,completed,,
TXN-14A6806645E7,2026-07-17 00:42:30,ACC-0236,ACC-0113,18909.82,INR,CASH,transfer,shopping,Bangalore,completed,,
TXN-0C324486A139,2026-07-17 00:46:36,ACC-0313,ACC-0256,24194.83,INR,IMPS,transfer,fuel,Hyderabad,completed,,
TXN-D40109F95E9E,2026-07-17 00:48:53,ACC-0581,ACC-0485,22570.89,INR,CASH,transfer,utilities,Kolkata,completed,,
TXN-FC89CF41D620,2026-07-17 00:54:09,ACC-0537,ACC-0368,21813.43,INR,UPI,transfer,fuel,Pune,completed,,
TXN-39B09F094E86,2026-07-17 00:58:25,ACC-0572,ACC-0335,20787.44,INR,UPI,transfer,rent,Bangalore,completed,,
TXN-6644805EB0FE,2026-07-17 00:58:35,ACC-0331,ACC-0451,12368.37,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-91879BCEF946,2026-07-17 01:11:11,ACC-0115,ACC-0156,38203.65,INR,UPI,transfer,restaurant,Ahmedabad,completed,,
TXN-33BB29A06494,2026-07-17 01:13:20,ACC-0101,ACC-0472,10593.11,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-EBFD8156453F,2026-07-17 01:19:19,ACC-0446,ACC-0239,14115.69,INR,UPI,transfer,restaurant,Bangalore,completed,,
TXN-99AB6438CF0B,2026-07-17 01:24:40,ACC-0562,ACC-0467,26654.93,INR,NEFT,transfer,,Bangalore,completed,,
TXN-E91EAFAE1C53,2026-07-17 01:50:31,ACC-0155,ACC-0414,18993.0,INR,IMPS,transfer,restaurant,Chennai,completed,,
TXN-4B85518E421F,2026-07-17 01:52:00,ACC-0521,ACC-0502,17244.46,INR,NEFT,transfer,shopping,Ahmedabad,completed,,
TXN-A8FC572C4522,2026-07-17 01:59:25,ACC-0327,ACC-0337,22389.6,INR,RTGS,transfer,,Pune,completed,,
TXN-D92455C6A25C,2026-07-17 02:05:27,ACC-0535,ACC-0386,12396.03,INR,UPI,transfer,,Delhi,completed,,
TXN-617F40739406,2026-07-17 02:08:18,ACC-0440,ACC-0558,18703.73,INR,UPI,transfer,utilities,Ahmedabad,completed,,
TXN-B2A71C5CDCB2,2026-07-17 02:14:50,ACC-0196,ACC-0116,23087.68,INR,NEFT,transfer,medical,Pune,completed,,
TXN-E698CF238B1F,2026-07-17 02:17:11,ACC-0401,ACC-0150,11321.5,INR,UPI,transfer,medical,Delhi,completed,,
TXN-2CAEB6849423,2026-07-17 02:19:44,ACC-0444,ACC-G-001,13874.26,INR,UPI,transfer,shopping,Chennai,completed,,
TXN-AF3696250022,2026-07-17 02:54:08,ACC-0239,ACC-0263,10902.55,INR,UPI,transfer,medical,Hyderabad,completed,,
TXN-E9B4EACACC71,2026-07-17 02:55:43,ACC-0325,ACC-0131,20522.96,INR,UPI,transfer,restaurant,Hyderabad,completed,,
TXN-B7FF3B5B3A0D,2026-07-17 03:03:47,ACC-0404,ACC-0233,21076.51,INR,NEFT,transfer,subscription,Kolkata,completed,,
TXN-5AFA5D8912CD,2026-07-17 03:25:19,ACC-0552,ACC-0336,21263.7,INR,UPI,transfer,medical,Chennai,completed,,
TXN-EC06CBEB874E,2026-07-17 03:26:16,ACC-0431,ACC-0395,34675.4,INR,UPI,transfer,utilities,Pune,completed,,
TXN-A61C90F9D3B5,2026-07-17 03:44:52,ACC-0496,ACC-0335,11674.3,INR,CASH,transfer,,Pune,completed,,
TXN-15013283AF99,2026-07-17 03:52:20,ACC-0549,ACC-0334,26645.88,INR,RTGS,transfer,rent,Kolkata,completed,,
TXN-91265C34DD15,2026-07-17 03:52:31,ACC-0390,ACC-0472,26322.16,INR,RTGS,transfer,medical,Mumbai,completed,,
TXN-1CFA484FCF7B,2026-07-17 04:00:41,ACC-0403,ACC-0334,19076.53,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-401B50CABF78,2026-07-17 04:19:13,ACC-0191,ACC-0480,25011.37,INR,RTGS,transfer,rent,Bangalore,completed,,
TXN-A58C6DAF1167,2026-07-17 04:29:43,ACC-0545,ACC-0302,16667.78,INR,RTGS,transfer,utilities,Ahmedabad,completed,,
TXN-6B2F305F9469,2026-07-17 04:47:02,ACC-0529,ACC-0479,25312.78,INR,UPI,transfer,utilities,Hyderabad,completed,,
TXN-E9D3B9919EDD,2026-07-17 04:52:25,ACC-0347,ACC-0178,29085.8,INR,UPI,transfer,shopping,Kolkata,completed,,
TXN-41DA3D65BFA5,2026-07-17 05:00:19,ACC-0532,ACC-0208,27982.67,INR,NEFT,transfer,utilities,Mumbai,completed,,
TXN-5D8FB51DE2C3,2026-07-17 05:12:05,ACC-0570,ACC-0586,6756.5,INR,NEFT,transfer,medical,Chennai,completed,,
TXN-8295C35E5A5D,2026-07-17 05:29:40,ACC-0246,ACC-0420,12001.81,INR,NEFT,transfer,restaurant,Mumbai,completed,,
TXN-E58375C11FAC,2026-07-17 05:34:46,ACC-0152,ACC-0121,21297.44,INR,NEFT,transfer,shopping,Delhi,completed,,
TXN-4D02BCCDDABE,2026-07-17 05:42:33,ACC-0586,ACC-0508,22742.03,INR,RTGS,transfer,subscription,Delhi,completed,,
TXN-A1153A76C664,2026-07-17 05:46:57,ACC-0211,ACC-0187,11942.24,INR,NEFT,transfer,rent,Ahmedabad,completed,,
TXN-2CC3DF8A1C6D,2026-07-17 05:55:24,ACC-0288,ACC-0293,18084.65,INR,RTGS,transfer,fuel,Kolkata,completed,,
TXN-56F370A0FE1B,2026-07-17 06:00:51,ACC-0408,ACC-0180,27637.67,INR,UPI,transfer,groceries,Bangalore,completed,,
TXN-825602585B06,2026-07-17 06:01:49,ACC-0575,ACC-0100,19942.19,INR,IMPS,transfer,,Delhi,completed,,
TXN-47F36DAD2406,2026-07-17 06:31:52,ACC-0266,ACC-0555,20725.0,INR,UPI,transfer,shopping,Ahmedabad,completed,,
TXN-BDA544F2BF28,2026-07-17 06:32:12,ACC-0521,ACC-0171,15492.93,INR,UPI,transfer,,Kolkata,completed,,
TXN-D2D6876A22B8,2026-07-17 06:35:12,ACC-0199,ACC-0465,26865.28,INR,NEFT,transfer,,Delhi,completed,,
TXN-A0190D6C935C,2026-07-17 06:44:00,ACC-0333,ACC-0166,12569.46,INR,UPI,transfer,subscription,Delhi,completed,,
TXN-0991A6D99054,2026-07-17 07:06:44,ACC-0310,ACC-0426,19011.29,INR,UPI,transfer,fuel,Bangalore,completed,,
TXN-4965B34ED37F,2026-07-17 07:13:02,ACC-0125,ACC-0296,21459.84,INR,RTGS,transfer,rent,Mumbai,completed,,
TXN-95A5C323E0D7,2026-07-17 07:25:29,ACC-0342,ACC-0432,20794.72,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-A8C6B51487FF,2026-07-17 07:27:20,ACC-0367,ACC-0473,13100.33,INR,IMPS,transfer,rent,Kolkata,completed,,
TXN-4B16F467D17B,2026-07-17 07:31:53,ACC-0157,ACC-0282,17972.23,INR,UPI,transfer,fuel,Mumbai,completed,,
TXN-ED0A54CB5DCC,2026-07-17 07:34:06,ACC-0151,ACC-0286,53972.18,INR,IMPS,transfer,utilities,Ahmedabad,completed,,
TXN-B967ECC662BE,2026-07-17 07:35:01,ACC-0394,ACC-0539,11572.65,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-48B5DF7B377A,2026-07-17 07:38:42,ACC-0127,ACC-0178,11012.44,INR,UPI,transfer,subscription,Delhi,completed,,
TXN-FC7FA0243EB4,2026-07-17 07:47:58,ACC-0137,ACC-0467,65603.92,INR,NEFT,transfer,fuel,Mumbai,completed,,
TXN-51F16D2291A4,2026-07-17 07:49:54,ACC-0406,ACC-0449,11947.97,INR,NEFT,transfer,subscription,Delhi,completed,,
TXN-40FBEC407224,2026-07-17 07:55:13,ACC-0401,ACC-0204,7151.38,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-5B29A1993561,2026-07-17 07:56:33,ACC-0123,ACC-0464,12776.99,INR,NEFT,transfer,,Chennai,completed,,
TXN-B72C4CE4EA35,2026-07-17 08:59:41,ACC-0178,ACC-0249,23056.12,INR,UPI,transfer,rent,Delhi,completed,,
TXN-B6C4536198C6,2026-07-17 09:31:22,ACC-0577,ACC-0581,11774.52,INR,NEFT,transfer,utilities,Chennai,completed,,
TXN-ACD78D597F22,2026-07-17 09:39:38,ACC-0416,ACC-0356,34038.42,INR,IMPS,transfer,rent,Mumbai,completed,,
TXN-D853082E0B05,2026-07-17 09:54:05,ACC-0242,ACC-C-001,20325.11,INR,IMPS,transfer,rent,Mumbai,completed,,
TXN-24C98E46EF07,2026-07-17 09:54:39,ACC-0245,ACC-0176,41507.12,INR,NEFT,transfer,shopping,Ahmedabad,completed,,
TXN-E78A4C431EBC,2026-07-17 09:56:01,ACC-0316,ACC-0489,1041.78,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-3ED544E95E42,2026-07-17 10:00:26,ACC-0222,ACC-0555,37875.56,INR,NEFT,transfer,subscription,Hyderabad,completed,,
TXN-3E631297F673,2026-07-17 10:02:35,ACC-0497,ACC-0179,16687.21,INR,IMPS,transfer,utilities,Bangalore,completed,,
TXN-F4A04252CF01,2026-07-17 10:18:22,ACC-0400,ACC-0557,14088.7,INR,CASH,transfer,,Chennai,completed,,
TXN-6D74292A472A,2026-07-17 10:19:07,ACC-0153,ACC-0381,23252.82,INR,UPI,transfer,rent,Hyderabad,completed,,
TXN-E1353FB5BD36,2026-07-17 11:00:05,ACC-0242,ACC-0478,18904.03,INR,UPI,transfer,fuel,Mumbai,completed,,
TXN-A98D3EE4DFEF,2026-07-17 11:14:14,ACC-0365,ACC-0211,13353.42,INR,UPI,transfer,subscription,Chennai,completed,,
TXN-7987147808FB,2026-07-17 11:16:42,ACC-0582,ACC-0479,26362.33,INR,UPI,transfer,medical,Bangalore,completed,,
TXN-91872484B9AC,2026-07-17 11:56:31,ACC-0541,ACC-0434,19916.4,INR,UPI,transfer,fuel,Chennai,completed,,
TXN-65B07033BF47,2026-07-17 11:58:50,ACC-0250,ACC-0363,14018.13,INR,UPI,transfer,,Bangalore,completed,,
TXN-38E49AD94D45,2026-07-17 12:18:26,ACC-0380,ACC-0385,10785.93,INR,UPI,transfer,subscription,Bangalore,completed,,
TXN-BC5443F87FF0,2026-07-17 12:32:14,ACC-0590,ACC-0294,15639.17,INR,UPI,transfer,,Kolkata,completed,,
TXN-F7FC0C383F30,2026-07-17 12:48:26,ACC-0295,ACC-0206,11143.53,INR,UPI,transfer,groceries,Bangalore,completed,,
TXN-8F859A25DA68,2026-07-17 12:55:32,ACC-F-001,ACC-0591,21353.99,INR,NEFT,transfer,subscription,Bangalore,completed,,
TXN-BA4AE86A66C3,2026-07-17 13:12:36,ACC-0246,ACC-0257,9603.19,INR,NEFT,transfer,restaurant,Kolkata,completed,,
TXN-BE21F6D00CB1,2026-07-17 13:18:19,ACC-0537,ACC-0542,6533.97,INR,UPI,transfer,shopping,Pune,completed,,
TXN-309BE31EEF88,2026-07-17 13:44:54,ACC-0394,ACC-0181,1034.25,INR,RTGS,transfer,medical,Ahmedabad,completed,,
TXN-55FCBCF5F0D1,2026-07-17 13:54:16,ACC-0105,ACC-0434,15757.37,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-68938B754F36,2026-07-17 14:24:30,ACC-0401,ACC-0398,6957.85,INR,UPI,transfer,fuel,Pune,completed,,
TXN-EFDC238EEC72,2026-07-17 14:25:35,ACC-0559,ACC-0223,9827.98,INR,UPI,transfer,groceries,Delhi,completed,,
TXN-3084F84B40CB,2026-07-17 14:52:22,ACC-0295,ACC-0452,5817.67,INR,UPI,transfer,rent,Hyderabad,completed,,
TXN-616A90B1AB0C,2026-07-17 15:05:07,ACC-0262,ACC-0591,21042.7,INR,RTGS,transfer,subscription,Pune,completed,,
TXN-49E54E1FFC2B,2026-07-17 15:07:03,ACC-0489,ACC-0286,11175.66,INR,UPI,transfer,shopping,Pune,completed,,
TXN-39B2D6B66AE0,2026-07-17 15:09:15,ACC-0375,ACC-0288,17901.92,INR,IMPS,transfer,restaurant,Bangalore,completed,,
TXN-A66244ACE43C,2026-07-17 15:17:55,ACC-D-001,ACC-0254,20683.46,INR,RTGS,transfer,,Delhi,completed,,
TXN-96833E65AEFA,2026-07-17 15:32:22,ACC-0219,ACC-0474,18872.37,INR,UPI,transfer,shopping,Chennai,completed,,
TXN-81294BA9AD8B,2026-07-17 15:36:27,ACC-0232,ACC-0169,20177.44,INR,IMPS,transfer,utilities,Pune,completed,,
TXN-A57FDD20D1E8,2026-07-17 15:36:33,ACC-0425,ACC-0407,25611.18,INR,NEFT,transfer,medical,Pune,completed,,
TXN-D03785A58F72,2026-07-17 15:48:22,ACC-0182,ACC-0113,16558.46,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-A46B7AB14F7F,2026-07-17 15:49:58,ACC-0549,ACC-0449,19849.72,INR,UPI,transfer,utilities,Ahmedabad,completed,,
TXN-9E51B0B76D5F,2026-07-17 15:51:21,ACC-0182,ACC-0322,16377.07,INR,UPI,transfer,shopping,Kolkata,completed,,
TXN-31D94134BB7B,2026-07-17 15:58:30,ACC-0176,ACC-0283,30249.9,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-1D72FA54D0DC,2026-07-17 16:03:31,ACC-0128,ACC-0540,12311.58,INR,UPI,transfer,,Hyderabad,completed,,
TXN-09D82139011D,2026-07-17 16:06:12,ACC-0442,ACC-0452,9744.92,INR,IMPS,transfer,utilities,Ahmedabad,completed,,
TXN-D8D27E86ADEF,2026-07-17 16:06:48,ACC-0472,ACC-0460,39753.45,INR,UPI,transfer,,Pune,completed,,
TXN-1EB4385C90E3,2026-07-17 16:07:04,ACC-0370,ACC-0462,11683.3,INR,NEFT,transfer,restaurant,Delhi,completed,,
TXN-745666DE720E,2026-07-17 16:25:55,ACC-0186,ACC-0414,18727.05,INR,IMPS,transfer,medical,Delhi,completed,,
TXN-857B0FF6E422,2026-07-17 16:32:21,ACC-0376,ACC-0133,11298.45,INR,NEFT,transfer,,Kolkata,completed,,
TXN-294615575A0A,2026-07-17 16:37:26,ACC-0187,ACC-0244,2137.85,INR,IMPS,transfer,medical,Hyderabad,completed,,
TXN-3D73798F8F89,2026-07-17 16:51:41,ACC-0284,ACC-0343,3641.81,INR,UPI,transfer,,Bangalore,completed,,
TXN-631706AC8273,2026-07-17 16:54:19,ACC-0480,ACC-0529,22578.07,INR,UPI,transfer,,Mumbai,completed,,
TXN-664D95A303CD,2026-07-17 17:08:40,ACC-0531,ACC-0575,25573.82,INR,IMPS,transfer,,Ahmedabad,completed,,
TXN-F1CCBE518F60,2026-07-17 17:09:47,ACC-0426,ACC-0359,19697.34,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-F4633F956DC3,2026-07-17 17:21:06,ACC-0529,ACC-0256,8035.46,INR,UPI,transfer,,Hyderabad,completed,,
TXN-BE17D62CD209,2026-07-17 17:35:37,ACC-0581,ACC-0592,26570.69,INR,IMPS,transfer,medical,Ahmedabad,completed,,
TXN-418AAADC96E6,2026-07-17 17:45:24,ACC-0264,ACC-0334,8320.33,INR,UPI,transfer,fuel,Mumbai,completed,,
TXN-421016BF7458,2026-07-17 17:45:31,ACC-0490,ACC-0585,39022.28,INR,RTGS,transfer,medical,Hyderabad,completed,,
TXN-D38ECC1C0605,2026-07-17 17:49:16,ACC-0419,ACC-0219,19646.87,INR,IMPS,transfer,,Chennai,completed,,
TXN-60FB619F29D3,2026-07-17 18:00:41,ACC-0316,ACC-0589,10951.91,INR,NEFT,transfer,utilities,Delhi,completed,,
TXN-D4945ED06F20,2026-07-17 18:02:17,ACC-0575,ACC-0323,19102.72,INR,UPI,transfer,groceries,Bangalore,completed,,
TXN-59CE10B4669F,2026-07-17 18:04:31,ACC-0258,ACC-0418,21283.14,INR,UPI,transfer,rent,Hyderabad,completed,,
TXN-EC2B670168A5,2026-07-17 18:13:15,ACC-0476,ACC-0240,19854.68,INR,UPI,transfer,rent,Chennai,completed,,
TXN-DF205EE2C6B3,2026-07-17 18:20:27,ACC-0424,ACC-0518,4056.49,INR,IMPS,transfer,restaurant,Bangalore,completed,,
TXN-C8BD1BE56CA2,2026-07-17 18:44:07,ACC-0448,ACC-0434,20187.92,INR,IMPS,transfer,medical,Kolkata,completed,,
TXN-95EE17D23E03,2026-07-17 18:47:58,ACC-0307,ACC-0265,9986.81,INR,UPI,transfer,medical,Chennai,completed,,
TXN-18CDD4A39F21,2026-07-17 18:55:45,ACC-0137,ACC-0139,76359.79,INR,UPI,transfer,subscription,Mumbai,completed,,
TXN-5665035B0A2D,2026-07-17 19:02:32,ACC-0562,ACC-0100,16056.78,INR,UPI,transfer,groceries,Pune,completed,,
TXN-C4D80F0FE1E1,2026-07-17 19:22:40,ACC-0241,ACC-0229,13664.39,INR,UPI,transfer,,Kolkata,completed,,
TXN-2AFA023E8D7D,2026-07-17 19:24:25,ACC-0220,ACC-0258,10822.65,INR,UPI,transfer,groceries,Mumbai,completed,,
TXN-BDB83792AD8E,2026-07-17 19:24:43,ACC-0489,ACC-0106,11312.04,INR,IMPS,transfer,rent,Mumbai,completed,,
TXN-A4140E59D6A6,2026-07-17 19:38:23,ACC-0320,ACC-0451,19975.72,INR,IMPS,transfer,,Delhi,completed,,
TXN-3E2A759F10E3,2026-07-17 19:41:20,ACC-0264,ACC-0134,3675.07,INR,IMPS,transfer,fuel,Pune,completed,,
TXN-B462E5E547CA,2026-07-17 19:41:24,ACC-0322,ACC-0496,13008.15,INR,UPI,transfer,fuel,Bangalore,completed,,
TXN-CB9A3833EDF1,2026-07-17 19:42:39,ACC-0459,ACC-0526,54291.4,INR,UPI,transfer,shopping,Delhi,completed,,
TXN-3A89B2CA171F,2026-07-17 19:43:51,ACC-0108,ACC-0209,15973.83,INR,IMPS,transfer,rent,Delhi,completed,,
TXN-9CED3CA22735,2026-07-17 19:47:24,ACC-0272,ACC-0239,6711.93,INR,UPI,transfer,shopping,Delhi,completed,,
TXN-A0E15BD35896,2026-07-17 19:52:22,ACC-0422,ACC-0254,18051.09,INR,NEFT,transfer,groceries,Hyderabad,completed,,
TXN-16B71ED4DE4F,2026-07-17 19:52:52,ACC-0405,ACC-0144,7574.93,INR,UPI,transfer,medical,Bangalore,completed,,
TXN-F30A686B03BE,2026-07-17 19:58:56,ACC-0168,ACC-0131,16872.09,INR,IMPS,transfer,fuel,Bangalore,completed,,
TXN-E8DA98927952,2026-07-17 20:24:33,ACC-0168,ACC-0298,328.01,INR,NEFT,transfer,rent,Delhi,completed,,
TXN-F0E085C80E62,2026-07-17 20:49:27,ACC-0482,ACC-0337,151934.39,INR,IMPS,transfer,medical,Pune,completed,,
TXN-5D51EC64C11F,2026-07-17 20:54:05,ACC-0384,ACC-0421,15977.59,INR,RTGS,transfer,restaurant,Bangalore,completed,,
TXN-6921511B80A0,2026-07-17 20:59:12,ACC-0270,ACC-0127,12295.94,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-6E969D31149F,2026-07-17 21:01:53,ACC-0296,ACC-0357,17138.79,INR,RTGS,transfer,fuel,Bangalore,completed,,
TXN-57E73DEE592C,2026-07-17 21:06:04,ACC-0107,ACC-0515,19097.37,INR,IMPS,transfer,,Hyderabad,completed,,
TXN-55BD30368A1B,2026-07-17 21:07:32,ACC-0565,ACC-0138,15675.75,INR,UPI,transfer,rent,Bangalore,completed,,
TXN-235DEFB70D1C,2026-07-17 21:12:37,ACC-0342,ACC-0240,17067.87,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-F5FB2284C753,2026-07-17 21:26:00,ACC-0358,ACC-0486,18629.25,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-036AC9EA7D71,2026-07-17 21:27:05,ACC-0337,ACC-0387,19496.85,INR,NEFT,transfer,fuel,Delhi,completed,,
TXN-BFB8B6087205,2026-07-17 21:38:36,ACC-0292,ACC-0362,17586.48,INR,UPI,transfer,utilities,Chennai,completed,,
